sender_user_id,last_order_date,frequency,monetary,recency,R_score,F_score,M_score,segment
U06157,2024-08-18 14:23:53,3,905657,134,2,2,4,Dormant
U06158,2024-06-12 19:26:18,2,19858,201,1,2,1,Dormant
U06159,2024-12-25 19:05:08,4,515235,5,4,3,4,Champions
U06160,2024-12-20 18:24:40,4,145813,10,4,3,3,Champions
U06161,2024-01-28 19:29:09,2,439651,337,1,2,4,Dormant
U06162,2024-05-10 12:30:25,1,25877,234,1,1,1,Dormant
U06163,2024-11-20 13:10:20,2,58124,40,4,2,2,Potential Loyalists
U06164,2024-07-10 14:12:53,1,59171,173,1,1,2,Dormant
U06166,2024-02-19 20:57:12,3,48024,315,1,2,2,Dormant
U06167,2024-11-08 17:05:05,4,267060,52,3,3,4,Loyal Customers
U06168,2024-12-11 16:56:52,1,20157,19,4,1,1,New Customers
U06169,2024-08-06 09:00:46,1,18866,146,2,1,1,Dormant
U06170,2024-07-02 12:11:24,4,202737,181,1,3,3,At Risk
U06171,2024-08-16 08:47:21,1,9665,136,2,1,1,Dormant
U06172,2024-11-21 09:27:40,4,223500,39,4,3,3,Champions
U06173,2024-08-19 22:50:27,2,230603,133,2,2,3,Dormant
U06174,2024-07-08 19:46:57,4,45075,175,1,3,2,At Risk
U06175,2024-07-16 09:35:03,1,275504,167,2,1,4,Dormant
U06176,2024-05-09 10:01:44,2,85441,235,1,2,2,Dormant
U06177,2024-11-23 20:02:17,1,18957,37,4,1,1,New Customers
U06178,2024-11-09 23:42:37,1,28080,51,3,1,1,Casual
U06179,2024-11-05 17:11:57,2,37353,55,3,2,2,Casual
U06180,2024-09-27 13:52:49,2,412359,94,2,2,4,Dormant
U06181,2024-09-06 21:06:09,2,29432,115,2,2,1,Dormant
U06182,2024-08-30 10:56:40,1,143073,122,2,1,3,Dormant
U06183,2024-11-24 19:09:27,3,32547,36,4,2,1,Potential Loyalists
U06185,2024-02-14 22:42:13,1,162163,320,1,1,3,Dormant
U06186,2024-12-02 12:40:52,2,31068,28,4,2,1,Potential Loyalists
U06187,2024-09-02 23:50:33,1,41643,119,2,1,2,Dormant
U06188,2024-12-10 12:59:15,2,435442,20,4,2,4,Potential Loyalists
U06189,2024-09-25 21:18:40,3,617350,96,2,2,4,Dormant
U06190,2024-11-12 09:31:41,3,130801,48,3,2,3,Casual
U06191,2024-11-09 08:11:15,3,30018,51,3,2,1,Casual
U06192,2024-12-25 09:52:26,2,506945,5,4,2,4,Potential Loyalists
U06193,2024-11-02 22:45:31,3,29687,58,3,2,1,Casual
U06194,2024-07-01 20:56:56,3,181177,182,1,2,3,Dormant
U06195,2024-12-30 08:36:31,1,47662,0,4,1,2,New Customers
U06196,2024-12-05 10:28:54,3,244555,25,4,2,3,Potential Loyalists
U06197,2024-10-29 09:50:02,3,148846,62,3,2,3,Casual
U06198,2024-04-26 23:33:45,3,293208,248,1,2,4,Dormant
U06199,2024-11-11 14:03:29,2,26020,49,3,2,1,Casual
U06200,2024-07-25 17:31:46,4,245275,158,2,3,3,At Risk
U06201,2024-09-24 19:33:42,1,44581,97,2,1,2,Dormant
U06202,2024-05-10 18:22:22,2,193291,234,1,2,3,Dormant
U06203,2024-03-31 20:19:55,1,3376,274,1,1,1,Dormant
U06204,2024-09-23 12:11:47,1,11196,98,2,1,1,Dormant
U06207,2024-05-18 11:24:21,2,197819,226,1,2,3,Dormant
U06208,2024-11-17 20:18:54,2,303161,43,3,2,4,Casual
U06209,2024-01-23 22:56:46,1,15723,342,1,1,1,Dormant
U06210,2024-03-15 16:48:49,3,49295,290,1,2,2,Dormant
U06211,2024-12-06 08:26:08,1,82661,24,4,1,2,New Customers
U06212,2024-09-25 09:12:53,2,335857,96,2,2,4,Dormant
U06213,2024-12-19 20:04:22,3,93269,11,4,2,2,Potential Loyalists
U06214,2024-10-06 08:01:42,2,56369,85,2,2,2,Dormant
U06215,2024-10-13 13:56:51,3,51800,78,3,2,2,Casual
U06216,2024-12-01 15:27:55,3,202159,29,4,2,3,Potential Loyalists
U06217,2024-05-13 22:49:57,2,104210,231,1,2,2,Dormant
U06218,2024-12-17 15:37:37,6,268373,13,4,3,4,Champions
U06219,2024-11-23 11:46:22,5,214528,37,4,3,3,Champions
U06220,2024-12-25 21:21:03,2,210395,5,4,2,3,Potential Loyalists
U06221,2024-01-05 22:41:17,1,17718,360,1,1,1,Dormant
U06222,2024-05-06 17:16:56,2,319847,238,1,2,4,Dormant
U06223,2024-05-04 12:42:23,1,7073,240,1,1,1,Dormant
U06224,2024-07-15 13:38:47,3,48261,168,1,2,2,Dormant
U06225,2024-02-14 13:56:10,1,196100,320,1,1,3,Dormant
U06226,2024-04-09 14:20:14,2,16035,265,1,2,1,Dormant
U06227,2024-09-15 14:36:36,2,46410,106,2,2,2,Dormant
U06228,2024-12-24 13:32:34,5,55145,6,4,3,2,Champions
U06229,2024-11-29 10:21:22,4,584696,31,4,3,4,Champions
U06230,2024-11-25 14:10:29,3,733435,35,4,2,4,Potential Loyalists
U06231,2024-05-14 10:08:22,1,113237,230,1,1,2,Dormant
U06232,2024-06-29 19:30:08,1,236794,184,1,1,3,Dormant
U06234,2024-05-08 13:06:14,1,72144,236,1,1,2,Dormant
U06235,2024-11-14 16:13:43,2,163727,46,3,2,3,Casual
U06236,2024-10-28 20:17:16,1,1526,63,3,1,1,Casual
U06237,2024-10-26 18:12:27,3,170342,65,3,2,3,Casual
U06238,2024-11-17 13:36:43,3,252717,43,3,2,3,Casual
U06239,2024-09-10 11:25:09,3,207792,111,2,2,3,Dormant
U06240,2024-10-06 22:49:10,2,129677,85,2,2,3,Dormant
U06242,2024-05-16 13:19:58,1,221956,228,1,1,3,Dormant
U06243,2024-06-29 11:14:57,1,350847,184,1,1,4,Dormant
U06244,2024-11-09 10:25:01,2,114701,51,3,2,2,Casual
U06245,2024-10-07 16:51:35,2,248551,84,2,2,3,Dormant
U06247,2024-11-13 08:16:56,1,324473,47,3,1,4,Casual
U06248,2024-06-19 19:48:20,2,95707,194,1,2,2,Dormant
U06249,2024-11-14 12:13:35,4,132211,46,3,3,3,Loyal Customers
U06250,2024-11-28 22:24:27,2,38821,32,4,2,2,Potential Loyalists
U06251,2024-05-08 15:50:28,1,235871,236,1,1,3,Dormant
U06252,2024-11-24 20:59:44,6,203100,36,4,3,3,Champions
U06253,2024-10-04 15:43:51,1,114162,87,2,1,2,Dormant
U06254,2024-11-23 20:45:27,4,341838,37,4,3,4,Champions
U06255,2024-11-28 18:05:14,2,190531,32,4,2,3,Potential Loyalists
U06256,2024-09-08 14:01:04,2,27143,113,2,2,1,Dormant
U06257,2024-08-12 12:40:27,2,214558,140,2,2,3,Dormant
U06258,2024-10-03 10:16:12,2,163193,88,2,2,3,Dormant
U06260,2024-03-19 10:03:40,2,110549,286,1,2,2,Dormant
U06261,2024-10-01 10:13:23,2,153756,90,2,2,3,Dormant
U06262,2024-08-13 18:08:32,2,509075,139,2,2,4,Dormant
U06263,2024-08-03 18:31:40,3,246520,149,2,2,3,Dormant
U06264,2024-11-08 11:02:08,4,234645,52,3,3,3,Loyal Customers
U06265,2024-10-31 17:12:30,2,19674,60,3,2,1,Casual
U06266,2024-11-16 22:25:07,3,97453,44,3,2,2,Casual
U06267,2024-05-08 09:20:08,1,56169,236,1,1,2,Dormant
U06268,2024-11-18 17:32:14,3,236626,42,4,2,3,Potential Loyalists
U06269,2024-10-29 15:58:19,1,9306,62,3,1,1,Casual
U06270,2024-03-22 21:45:38,2,98112,283,1,2,2,Dormant
U06271,2024-11-13 21:00:32,1,12614,47,3,1,1,Casual
U06274,2024-05-18 12:07:31,2,90586,226,1,2,2,Dormant
U06275,2024-11-13 19:10:37,5,427428,47,3,3,4,Loyal Customers
U06276,2024-01-24 23:00:29,1,43834,341,1,1,2,Dormant
U06277,2024-11-08 15:35:11,1,25376,52,3,1,1,Casual
U06278,2024-11-22 08:43:21,2,40443,38,4,2,2,Potential Loyalists
U06279,2024-05-28 16:13:06,3,127817,216,1,2,3,Dormant
U06280,2024-02-21 19:36:35,1,17403,313,1,1,1,Dormant
U06281,2024-11-06 21:09:23,2,357605,54,3,2,4,Casual
U06283,2024-12-07 14:18:24,4,741298,23,4,3,4,Champions
U06284,2024-01-30 08:00:48,1,29616,335,1,1,1,Dormant
U06285,2024-09-21 13:37:14,2,115522,100,2,2,2,Dormant
U06286,2024-08-14 14:08:20,4,26304,138,2,3,1,At Risk
U06287,2024-12-29 08:00:43,3,432656,1,4,2,4,Potential Loyalists
U06288,2024-12-11 20:05:05,3,375744,19,4,2,4,Potential Loyalists
U06290,2024-07-01 15:17:31,1,10415,182,1,1,1,Dormant
U06291,2024-11-11 20:45:52,5,303527,49,3,3,4,Loyal Customers
U06292,2024-06-18 10:18:26,4,108254,195,1,3,2,At Risk
U06293,2024-07-24 13:37:09,1,3437,159,2,1,1,Dormant
U06294,2024-10-02 23:07:12,4,104046,89,2,3,2,At Risk
U06295,2024-09-29 10:11:51,2,98167,92,2,2,2,Dormant
U06296,2024-10-01 19:54:06,2,267300,90,2,2,4,Dormant
U06297,2024-11-09 23:28:33,3,130450,51,3,2,3,Casual
U06298,2024-01-29 15:18:15,1,42500,336,1,1,2,Dormant
U06299,2024-11-09 11:38:02,4,184555,51,3,3,3,Loyal Customers
U06300,2024-10-14 23:33:26,2,135604,77,3,2,3,Casual
U06301,2024-10-02 21:48:53,1,18481,89,2,1,1,Dormant
U06302,2024-11-26 08:58:04,3,525852,34,4,2,4,Potential Loyalists
U06303,2024-10-27 20:30:55,2,25895,64,3,2,1,Casual
U06304,2024-12-26 17:41:17,3,68201,4,4,2,2,Potential Loyalists
U06305,2024-11-28 12:07:06,2,414607,32,4,2,4,Potential Loyalists
U06306,2024-07-12 19:19:06,5,130119,171,1,3,3,At Risk
U06308,2024-09-06 12:52:02,2,18288,115,2,2,1,Dormant
U06309,2024-09-21 17:11:32,4,422485,100,2,3,4,Can't Lose Them
U06310,2024-10-31 11:53:24,4,565068,60,3,3,4,Loyal Customers
U06311,2024-01-24 12:43:20,1,9956,341,1,1,1,Dormant
U06312,2024-02-01 23:43:50,3,805296,333,1,2,4,Dormant
U06313,2024-09-05 16:31:13,1,8719,116,2,1,1,Dormant
U06314,2024-08-24 22:45:37,2,61335,128,2,2,2,Dormant
U06315,2024-12-27 18:14:17,3,31451,3,4,2,1,Potential Loyalists
U06316,2024-05-08 12:04:35,3,462924,236,1,2,4,Dormant
U06317,2024-11-24 10:18:29,6,231532,36,4,3,3,Champions
U06318,2024-04-23 15:02:19,2,12656,251,1,2,1,Dormant
U06319,2024-11-14 13:37:48,1,2072,46,3,1,1,Casual
U06320,2024-06-16 10:01:04,2,24064,197,1,2,1,Dormant
U06321,2024-09-03 17:56:31,2,80897,118,2,2,2,Dormant
U06322,2024-10-01 18:14:38,4,66417,90,2,3,2,At Risk
U06323,2024-03-19 18:28:13,1,13521,286,1,1,1,Dormant
U06324,2024-01-24 15:26:36,1,500000,341,1,1,4,Dormant
U06325,2024-12-23 16:23:48,4,266818,7,4,3,4,Champions
U06326,2024-11-11 14:07:39,3,43022,49,3,2,2,Casual
U06327,2024-08-30 14:06:58,1,2350,122,2,1,1,Dormant
U06328,2024-12-09 22:45:34,3,125740,21,4,2,3,Potential Loyalists
U06329,2024-11-13 08:07:41,5,430882,47,3,3,4,Loyal Customers
U06330,2024-06-14 21:21:55,1,12225,199,1,1,1,Dormant
U06331,2024-08-06 16:56:44,4,31711,146,2,3,1,At Risk
U06332,2024-11-23 16:18:34,4,414309,37,4,3,4,Champions
U06333,2024-12-23 09:14:07,3,241128,7,4,2,3,Potential Loyalists
U06335,2024-11-14 22:09:14,7,409613,46,3,4,4,Loyal Customers
U06336,2024-07-07 09:15:48,4,181197,176,1,3,3,At Risk
U06337,2024-12-02 21:39:40,3,89566,28,4,2,2,Potential Loyalists
U06338,2024-11-28 19:39:04,2,186595,32,4,2,3,Potential Loyalists
U06339,2024-10-15 23:02:29,3,263506,76,3,2,4,Casual
U06340,2024-11-18 18:13:00,5,227209,42,4,3,3,Champions
U06341,2024-07-12 20:44:05,3,353271,171,1,2,4,Dormant
U06342,2024-03-22 09:34:29,3,377606,283,1,2,4,Dormant
U06343,2024-12-28 08:59:05,4,629031,2,4,3,4,Champions
U06344,2024-11-20 19:47:32,2,248115,40,4,2,3,Potential Loyalists
U06345,2024-09-27 17:02:31,2,529500,94,2,2,4,Dormant
U06346,2024-08-25 08:05:34,7,272583,127,2,4,4,Can't Lose Them
U06347,2024-09-07 23:02:51,2,75325,114,2,2,2,Dormant
U06348,2024-12-29 16:16:04,3,563937,1,4,2,4,Potential Loyalists
U06349,2024-11-17 11:03:23,3,207177,43,3,2,3,Casual
U06350,2024-12-27 09:37:59,1,220443,3,4,1,3,New Customers
U06351,2024-12-29 20:27:59,2,87945,1,4,2,2,Potential Loyalists
U06352,2024-08-04 23:28:27,2,50279,148,2,2,2,Dormant
U06353,2024-01-28 18:02:49,1,263689,337,1,1,4,Dormant
U06354,2024-11-08 18:11:10,1,35995,52,3,1,2,Casual
U06355,2024-08-21 14:02:49,1,500000,131,2,1,4,Dormant
U06356,2024-05-18 08:38:45,2,63389,226,1,2,2,Dormant
U06357,2024-01-30 13:58:50,2,217007,335,1,2,3,Dormant
U06358,2024-12-01 22:22:23,1,30501,29,4,1,1,New Customers
U06359,2024-10-14 14:43:27,3,182515,77,3,2,3,Casual
U06360,2024-04-07 23:24:04,3,221840,267,1,2,3,Dormant
U06361,2024-07-17 13:57:57,2,376093,166,2,2,4,Dormant
U06362,2024-10-02 11:43:08,3,49663,89,2,2,2,Dormant
U06363,2024-09-30 09:27:15,5,145270,91,2,3,3,At Risk
U06364,2024-07-26 21:10:09,2,161241,157,2,2,3,Dormant
U06366,2024-11-07 10:36:45,3,124279,53,3,2,3,Casual
U06367,2024-10-29 18:17:36,3,93495,62,3,2,2,Casual
U06368,2024-12-29 19:19:58,2,184872,1,4,2,3,Potential Loyalists
U06369,2024-05-08 20:34:38,1,29489,236,1,1,1,Dormant
U06371,2024-10-18 17:05:40,2,21089,73,3,2,1,Casual
U06372,2024-06-24 11:39:24,5,61363,189,1,3,2,At Risk
U06373,2024-10-04 22:48:54,4,235318,87,2,3,3,At Risk
U06374,2024-07-29 12:15:47,2,18077,154,2,2,1,Dormant
U06375,2024-11-18 20:39:28,2,8130,42,4,2,1,Potential Loyalists
U06376,2024-03-15 20:00:32,2,41400,290,1,2,2,Dormant
U06377,2024-02-16 17:36:50,1,500000,318,1,1,4,Dormant
U06378,2024-10-16 16:22:07,3,265693,75,3,2,4,Casual
U06380,2024-11-10 15:21:24,3,264066,50,3,2,4,Casual
U06381,2024-10-03 18:34:52,1,5751,88,2,1,1,Dormant
U06382,2024-11-14 15:31:37,1,82943,46,3,1,2,Casual
U06383,2024-10-13 13:20:04,1,11471,78,3,1,1,Casual
U06384,2024-11-29 08:50:48,2,59974,31,4,2,2,Potential Loyalists
U06386,2024-11-13 17:10:24,4,359620,47,3,3,4,Loyal Customers
U06387,2024-11-13 19:21:07,2,22594,47,3,2,1,Casual
U06388,2024-12-30 19:21:49,2,195834,0,4,2,3,Potential Loyalists
U06389,2024-12-21 22:38:25,2,16936,9,4,2,1,Potential Loyalists
U06390,2024-04-06 20:26:57,1,8047,268,1,1,1,Dormant
U06391,2024-04-13 11:21:22,1,3663,261,1,1,1,Dormant
U06392,2024-11-08 17:39:24,1,55175,52,3,1,2,Casual
U06393,2024-11-27 13:15:01,5,366076,33,4,3,4,Champions
U06394,2024-11-07 16:59:46,2,21002,53,3,2,1,Casual
U06395,2024-05-02 20:54:15,1,7970,242,1,1,1,Dormant
U06396,2024-11-10 11:09:40,6,250491,50,3,3,3,Loyal Customers
U06397,2024-08-26 18:14:10,2,43380,126,2,2,2,Dormant
U06398,2024-11-05 17:46:40,2,25155,55,3,2,1,Casual
U06399,2024-08-23 22:39:57,1,19300,129,2,1,1,Dormant
U06400,2024-11-05 16:54:50,3,237145,55,3,2,3,Casual
U06401,2024-05-08 16:40:18,1,24151,236,1,1,1,Dormant
U06402,2024-05-14 10:04:47,1,107350,230,1,1,2,Dormant
U06403,2024-12-28 19:21:11,2,75053,2,4,2,2,Potential Loyalists
U06404,2024-09-30 23:38:05,2,122782,91,2,2,3,Dormant
U06405,2024-05-16 10:38:59,3,601401,228,1,2,4,Dormant
U06406,2024-10-29 21:40:50,3,132431,62,3,2,3,Casual
U06407,2024-10-13 18:02:47,2,342660,78,3,2,4,Casual
U06408,2024-01-22 11:50:56,1,16269,343,1,1,1,Dormant
U06409,2024-08-15 16:06:35,3,374005,137,2,2,4,Dormant
U06410,2024-10-14 10:55:45,3,327010,77,3,2,4,Casual
U06411,2024-11-15 17:24:50,3,66496,45,3,2,2,Casual
U06413,2024-11-24 22:59:15,3,166714,36,4,2,3,Potential Loyalists
U06414,2024-11-09 18:31:35,3,174157,51,3,2,3,Casual
U06415,2024-10-18 17:42:31,2,40615,73,3,2,2,Casual
U06416,2024-12-25 11:01:32,3,266382,5,4,2,4,Potential Loyalists
U06417,2024-07-16 10:12:44,2,88252,167,2,2,2,Dormant
U06418,2024-12-26 08:24:21,4,1137879,4,4,3,4,Champions
U06419,2024-01-28 17:11:58,1,20479,337,1,1,1,Dormant
U06420,2024-12-16 10:13:30,4,170634,14,4,3,3,Champions
U06421,2024-11-14 09:31:17,3,152313,46,3,2,3,Casual
U06422,2024-03-16 21:25:13,1,37901,289,1,1,2,Dormant
U06423,2024-03-30 13:06:50,2,506091,275,1,2,4,Dormant
U06425,2024-12-10 16:34:23,3,260577,20,4,2,4,Potential Loyalists
U06426,2024-02-12 16:07:10,1,14071,322,1,1,1,Dormant
U06427,2024-10-12 22:34:35,2,34432,79,3,2,1,Casual
U06428,2024-11-13 19:54:02,3,92025,47,3,2,2,Casual
U06429,2024-06-16 10:33:43,1,121422,197,1,1,3,Dormant
U06430,2024-11-01 14:56:34,5,581204,59,3,3,4,Loyal Customers
U06431,2024-04-22 11:33:59,4,843173,252,1,3,4,Can't Lose Them
U06433,2024-12-22 13:39:59,1,134184,8,4,1,3,New Customers
U06434,2024-11-10 15:07:38,3,497881,50,3,2,4,Casual
U06435,2024-08-05 23:39:23,1,169676,147,2,1,3,Dormant
U06436,2024-08-15 17:02:17,2,28900,137,2,2,1,Dormant
U06437,2024-11-28 21:38:39,6,332907,32,4,3,4,Champions
U06438,2024-07-02 09:23:34,1,151669,181,1,1,3,Dormant
U06439,2024-11-07 21:28:57,4,160911,53,3,3,3,Loyal Customers
U06440,2024-01-03 17:17:32,1,214353,362,1,1,3,Dormant
U06441,2024-08-13 19:27:38,3,40364,139,2,2,2,Dormant
U06442,2024-08-21 18:16:27,2,24727,131,2,2,1,Dormant
U06443,2024-05-05 21:40:05,4,314061,239,1,3,4,Can't Lose Them
U06444,2024-11-03 21:29:03,4,67030,57,3,3,2,Loyal Customers
U06445,2024-07-27 19:50:09,1,12865,156,2,1,1,Dormant
U06446,2024-12-27 10:26:49,4,330851,3,4,3,4,Champions
U06447,2024-12-09 16:14:38,2,605848,21,4,2,4,Potential Loyalists
U06448,2024-11-25 22:35:03,1,234424,35,4,1,3,New Customers
U06449,2024-10-30 13:13:50,2,21991,61,3,2,1,Casual
U06450,2024-10-30 09:58:32,4,80436,61,3,3,2,Loyal Customers
U06451,2024-11-11 13:50:49,6,505685,49,3,3,4,Loyal Customers
U06452,2024-12-30 15:02:02,5,263800,0,4,3,4,Champions
U06453,2024-11-04 10:43:05,1,25402,56,3,1,1,Casual
U06454,2024-11-12 19:31:15,2,220602,48,3,2,3,Casual
U06455,2024-06-02 15:55:49,3,129619,211,1,2,3,Dormant
U06456,2024-10-02 12:29:07,1,438947,89,2,1,4,Dormant
U06457,2024-11-13 12:40:00,1,12306,47,3,1,1,Casual
U06458,2024-12-13 11:12:18,4,571553,17,4,3,4,Champions
U06459,2024-11-18 11:03:26,3,484081,42,4,2,4,Potential Loyalists
U06460,2024-06-11 15:29:32,4,637117,202,1,3,4,Can't Lose Them
U06461,2024-12-29 19:52:58,1,57486,1,4,1,2,New Customers
U06462,2024-11-29 22:01:55,2,46594,31,4,2,2,Potential Loyalists
U06463,2024-01-09 08:39:54,1,28035,356,1,1,1,Dormant
U06464,2024-12-30 10:55:59,5,465443,0,4,3,4,Champions
U06465,2024-12-01 10:04:03,3,179099,29,4,2,3,Potential Loyalists
U06466,2024-10-02 21:04:36,2,20909,89,2,2,1,Dormant
U06467,2024-09-27 10:36:29,2,338128,94,2,2,4,Dormant
U06468,2024-03-23 09:32:56,1,7124,282,1,1,1,Dormant
U06469,2024-11-13 18:33:43,4,314473,47,3,3,4,Loyal Customers
U06470,2024-09-27 11:18:54,1,20370,94,2,1,1,Dormant
U06471,2024-11-08 23:30:50,3,280006,52,3,2,4,Casual
U06472,2024-08-30 23:48:48,2,19598,122,2,2,1,Dormant
U06473,2024-12-18 08:10:33,1,132151,12,4,1,3,New Customers
U06474,2024-12-09 11:01:39,1,15019,21,4,1,1,New Customers
U06475,2024-11-13 11:26:35,3,40091,47,3,2,2,Casual
U06477,2024-11-03 20:44:12,6,203918,57,3,3,3,Loyal Customers
U06478,2024-11-11 09:50:16,2,7632,49,3,2,1,Casual
U06479,2024-12-05 08:56:09,5,283612,25,4,3,4,Champions
U06480,2024-12-11 14:26:56,4,63236,19,4,3,2,Champions
U06481,2024-04-07 17:07:48,1,24358,267,1,1,1,Dormant
U06482,2024-05-11 11:40:00,2,114345,233,1,2,2,Dormant
U06483,2024-09-28 09:25:18,5,803187,93,2,3,4,Can't Lose Them
U06484,2024-09-05 11:02:44,2,14839,116,2,2,1,Dormant
U06485,2024-09-24 22:22:45,2,426815,97,2,2,4,Dormant
U06486,2024-07-09 10:37:32,2,35790,174,1,2,2,Dormant
U06487,2024-11-18 16:45:11,4,192731,42,4,3,3,Champions
U06488,2024-01-28 08:39:58,3,711710,337,1,2,4,Dormant
U06489,2024-08-07 18:02:33,2,11799,145,2,2,1,Dormant
U06490,2024-08-23 23:54:37,1,3545,129,2,1,1,Dormant
U06491,2024-11-12 12:08:07,3,74156,48,3,2,2,Casual
U06492,2024-08-22 14:59:08,2,123347,130,2,2,3,Dormant
U06493,2024-12-14 12:52:00,3,735710,16,4,2,4,Potential Loyalists
U06495,2024-11-11 17:19:08,3,131995,49,3,2,3,Casual
U06496,2024-11-24 22:42:50,3,285261,36,4,2,4,Potential Loyalists
U06497,2024-07-30 10:51:00,1,42333,153,2,1,2,Dormant
U06498,2024-11-08 12:14:02,2,11955,52,3,2,1,Casual
U06499,2024-09-28 17:34:33,3,497669,93,2,2,4,Dormant
U06500,2024-10-01 19:56:50,2,78789,90,2,2,2,Dormant
U06501,2024-12-04 16:00:35,3,260272,26,4,2,4,Potential Loyalists
U06502,2024-12-24 11:29:44,4,240276,6,4,3,3,Champions
U06503,2024-12-24 09:08:43,2,120528,6,4,2,3,Potential Loyalists
U06504,2024-11-04 09:24:02,3,298168,56,3,2,4,Casual
U06505,2024-10-06 10:08:33,1,28137,85,2,1,1,Dormant
U06506,2024-05-20 16:41:19,1,256206,224,1,1,4,Dormant
U06507,2024-10-20 17:27:30,4,115258,71,3,3,2,Loyal Customers
U06508,2024-10-20 13:43:07,5,248241,71,3,3,3,Loyal Customers
U06509,2024-10-21 22:18:18,3,95059,70,3,2,2,Casual
U06510,2024-09-27 16:07:38,3,487884,94,2,2,4,Dormant
U06511,2024-02-15 11:17:25,1,13093,319,1,1,1,Dormant
U06512,2024-05-14 16:34:19,5,569558,230,1,3,4,Can't Lose Them
U06513,2024-12-15 19:40:25,2,37068,15,4,2,2,Potential Loyalists
U06514,2024-11-14 18:15:45,5,71421,46,3,3,2,Loyal Customers
U06515,2024-10-06 15:52:30,2,249917,85,2,2,3,Dormant
U06516,2024-10-15 11:06:04,1,202296,76,3,1,3,Casual
U06517,2024-02-17 17:39:05,1,42927,317,1,1,2,Dormant
U06518,2024-10-24 22:06:44,2,25840,67,3,2,1,Casual
U06519,2024-10-04 16:46:07,2,18838,87,2,2,1,Dormant
U06520,2024-03-24 08:19:30,1,21649,281,1,1,1,Dormant
U06521,2024-09-28 08:13:22,4,638096,93,2,3,4,Can't Lose Them
U06522,2024-12-18 12:32:11,3,90052,12,4,2,2,Potential Loyalists
U06523,2024-04-20 16:50:47,1,225208,254,1,1,3,Dormant
U06524,2024-10-12 17:23:54,4,66273,79,3,3,2,Loyal Customers
U06525,2024-08-18 16:50:35,3,440248,134,2,2,4,Dormant
U06526,2024-11-12 22:28:12,1,25515,48,3,1,1,Casual
U06528,2024-08-19 08:08:34,5,308455,133,2,3,4,Can't Lose Them
U06529,2024-12-23 09:34:47,4,101932,7,4,3,2,Champions
U06530,2024-10-02 08:48:01,2,187586,89,2,2,3,Dormant
U06531,2024-11-11 08:10:34,3,107772,49,3,2,2,Casual
U06532,2024-08-09 15:35:50,2,328550,143,2,2,4,Dormant
U06533,2024-11-13 17:53:20,6,181041,47,3,3,3,Loyal Customers
U06534,2024-06-08 19:04:33,5,327870,205,1,3,4,Can't Lose Them
U06535,2024-10-27 11:27:46,2,320733,64,3,2,4,Casual
U06537,2024-12-07 23:25:46,3,278291,23,4,2,4,Potential Loyalists
U06538,2024-01-23 10:17:29,1,110218,342,1,1,2,Dormant
U06539,2024-11-09 20:53:16,5,307674,51,3,3,4,Loyal Customers
U06540,2024-07-16 19:06:54,2,557803,167,2,2,4,Dormant
U06541,2024-11-02 21:43:08,3,46516,58,3,2,2,Casual
U06542,2024-09-10 19:25:10,4,186976,111,2,3,3,At Risk
U06543,2024-12-26 23:58:28,3,58967,4,4,2,2,Potential Loyalists
U06544,2024-12-17 10:31:40,5,157166,13,4,3,3,Champions
U06545,2024-11-25 09:02:56,3,112993,35,4,2,2,Potential Loyalists
U06546,2024-09-27 08:39:06,3,275829,94,2,2,4,Dormant
U06547,2024-11-14 15:04:38,5,231570,46,3,3,3,Loyal Customers
U06548,2024-09-18 12:19:48,4,516720,103,2,3,4,Can't Lose Them
U06549,2024-07-19 08:36:14,4,279247,164,2,3,4,Can't Lose Them
U06550,2024-09-09 16:36:42,2,26451,112,2,2,1,Dormant
U06551,2024-09-12 10:38:48,1,20288,109,2,1,1,Dormant
U06552,2024-11-28 19:52:05,7,420722,32,4,4,4,Champions
U06553,2024-04-13 21:55:56,2,44325,261,1,2,2,Dormant
U06555,2024-11-15 23:28:26,3,80635,45,3,2,2,Casual
U06556,2024-08-04 14:32:28,3,192200,148,2,2,3,Dormant
U06557,2024-12-25 10:57:02,3,181629,5,4,2,3,Potential Loyalists
U06558,2024-11-26 22:21:22,3,70106,34,4,2,2,Potential Loyalists
U06559,2024-11-20 19:21:51,5,116203,40,4,3,3,Champions
U06560,2024-11-14 10:26:26,5,581089,46,3,3,4,Loyal Customers
U06561,2024-01-31 22:38:14,1,8274,334,1,1,1,Dormant
U06562,2024-07-01 14:18:38,2,42571,182,1,2,2,Dormant
U06563,2024-10-12 21:32:30,5,811432,79,3,3,4,Loyal Customers
U06564,2024-11-23 20:00:42,3,286812,37,4,2,4,Potential Loyalists
U06565,2024-11-12 20:45:10,1,7047,48,3,1,1,Casual
U06566,2024-12-19 11:44:32,6,332140,11,4,3,4,Champions
U06567,2024-04-07 08:24:06,1,4082,267,1,1,1,Dormant
U06568,2024-10-18 08:30:42,3,167556,73,3,2,3,Casual
U06569,2024-07-30 10:53:43,2,211530,153,2,2,3,Dormant
U06570,2024-11-09 12:25:00,1,75098,51,3,1,2,Casual
U06571,2024-12-22 22:56:39,3,229755,8,4,2,3,Potential Loyalists
U06572,2024-09-26 08:41:16,1,86680,95,2,1,2,Dormant
U06574,2024-01-25 18:28:18,1,195047,340,1,1,3,Dormant
U06575,2024-06-08 08:26:01,4,515744,205,1,3,4,Can't Lose Them
