user_id,gender,age_group,device_type,acquisition_channel,first_action_type,referral_generation,referred_by_user_id
U06698,F,40대,ios,gift_received,received,2,U01874
U06699,F,20대,ios,search,sent,1,U02667
U06700,M,10대,android,gift_received,received,1,U00980
U06701,F,10대,android,gift_received,received,2,U02769
U06702,F,20대,ios,gift_received,received,1,U00452
U06703,M,40대,android,gift_received,received,0,
U06704,M,30대,ios,gift_received,received,0,
U06705,M,30대,ios,organic,received,0,
U06706,F,50대+,android,ad,sent,0,
U06707,F,20대,android,gift_received,received,0,
U06708,F,20대,ios,ad,sent,1,U02541
U06709,F,20대,ios,ad,received,0,
U06710,F,30대,android,search,received,1,U04186
U06711,M,40대,android,ad,received,1,U00481
U06712,F,20대,android,gift_received,received,0,
U06713,F,20대,android,organic,received,1,U00058
U06714,F,10대,android,gift_received,received,1,U00265
U06715,F,30대,android,gift_received,received,2,U03194
U06716,M,30대,android,gift_received,received,0,
U06717,F,30대,ios,organic,sent,1,U02325
U06718,M,40대,android,ad,received,1,U05214
U06719,F,40대,android,search,received,0,
U06720,F,50대+,android,ad,received,2,U03142
U06721,M,20대,ios,ad,sent,0,
U06722,M,40대,android,gift_received,received,0,
U06723,M,40대,android,ad,sent,0,
U06724,F,30대,android,search,received,0,
U06725,M,50대+,android,ad,received,1,U03480
U06726,M,20대,android,gift_received,received,1,U01665
U06727,F,20대,android,gift_received,received,1,U01307
U06728,F,10대,android,organic,sent,1,U00338
U06729,F,20대,ios,organic,received,1,U00105
U06730,F,30대,ios,search,received,0,
U06731,F,40대,ios,organic,sent,0,
U06732,F,20대,ios,ad,sent,1,U02027
U06733,M,30대,ios,gift_received,received,0,
U06734,F,20대,ios,organic,received,1,U03327
U06735,F,40대,ios,search,received,1,U01341
U06736,M,30대,android,ad,sent,2,U00499
U06737,M,50대+,ios,organic,received,1,U03929
U06738,F,30대,android,ad,sent,0,
U06739,F,30대,android,organic,received,2,U02505
U06740,F,50대+,android,gift_received,received,0,
U06741,F,10대,android,gift_received,received,1,U00982
U06742,F,30대,android,gift_received,received,0,
U06743,F,30대,ios,gift_received,received,0,
U06744,F,40대,android,gift_received,received,1,U02764
U06745,M,20대,android,organic,received,2,U04335
U06746,F,30대,android,organic,received,1,U00350
U06747,M,20대,ios,ad,sent,0,
U06748,M,20대,ios,gift_received,received,1,U00153
U06749,F,30대,ios,gift_received,received,1,U05703
U06750,M,20대,android,organic,sent,0,
U06751,F,20대,ios,gift_received,received,3,U02403
U06752,M,40대,ios,gift_received,received,0,
U06753,F,50대+,android,gift_received,received,0,
U06754,F,30대,ios,gift_received,received,0,
U06755,M,40대,ios,gift_received,received,1,U03479
U06756,F,30대,ios,organic,received,1,U01857
U06757,F,30대,ios,organic,received,0,
U06758,F,40대,android,gift_received,received,3,U02675
U06759,F,40대,android,search,sent,2,U05614
U06760,F,20대,android,ad,sent,1,U04730
U06761,M,30대,android,gift_received,received,1,U06133
U06762,F,40대,android,gift_received,received,1,U03857
U06763,M,20대,ios,gift_received,received,1,U01969
U06764,F,40대,ios,organic,sent,0,
U06765,F,50대+,ios,organic,received,0,
U06766,M,40대,android,organic,sent,0,
U06767,M,30대,android,organic,sent,1,U04413
U06768,F,40대,ios,ad,received,0,
U06769,F,30대,android,gift_received,received,1,U01590
U06770,F,20대,ios,gift_received,received,1,U03314
U06771,F,30대,android,organic,sent,2,U04952
U06772,F,30대,ios,organic,sent,1,U06028
U06773,M,20대,ios,ad,received,1,U05553
U06774,M,20대,ios,gift_received,received,0,
U06775,M,20대,ios,ad,received,1,U06405
U06776,F,20대,ios,gift_received,received,0,
U06777,M,30대,ios,gift_received,received,2,U00641
U06778,F,20대,ios,organic,sent,1,U01243
U06779,F,20대,android,organic,received,0,
U06780,F,40대,android,gift_received,received,0,
U06781,F,20대,ios,ad,received,1,U01619
U06782,F,50대+,android,organic,received,2,U03892
U06783,M,40대,ios,ad,received,1,U04574
U06784,F,30대,ios,gift_received,received,1,U04128
U06785,F,10대,ios,organic,sent,1,U05339
U06786,F,30대,ios,gift_received,received,1,U03728
U06787,F,20대,android,gift_received,received,0,
U06788,F,40대,android,gift_received,received,0,
U06789,F,10대,android,ad,sent,1,U04184
U06790,M,30대,android,gift_received,received,1,U05196
U06791,F,50대+,android,gift_received,received,2,U06495
U06792,F,30대,android,organic,sent,1,U04863
U06793,F,40대,ios,gift_received,received,0,
U06794,M,40대,ios,organic,sent,0,
U06795,F,30대,ios,gift_received,received,1,U06457
U06796,M,20대,android,gift_received,received,1,U04527
U06797,F,30대,ios,ad,sent,3,U00635
U06798,M,30대,android,organic,received,1,U01299
U06799,F,30대,android,organic,sent,1,U02702
U06800,F,20대,ios,gift_received,received,1,U05756
U06801,F,40대,android,organic,received,1,U00208
U06802,M,50대+,ios,gift_received,received,1,U05248
U06803,F,20대,android,gift_received,received,0,
U06804,F,30대,ios,ad,received,1,U03402
U06805,F,30대,android,ad,sent,2,U06399
U06806,F,40대,ios,organic,sent,1,U04063
U06807,M,30대,ios,gift_received,received,2,U04138
U06808,F,20대,android,search,received,1,U03603
U06809,F,30대,android,organic,received,1,U03092
U06810,F,20대,ios,organic,received,1,U04068
U06811,M,20대,android,gift_received,received,0,
U06812,F,50대+,android,search,received,2,U05926
U06813,F,20대,android,organic,sent,0,
U06814,F,40대,android,gift_received,received,0,
U06815,F,20대,android,ad,sent,2,U00079
U06816,F,30대,ios,organic,received,1,U00833
U06817,F,30대,android,organic,received,1,U04116
U06818,F,40대,android,organic,sent,1,U05540
U06819,F,30대,ios,ad,received,0,
U06820,F,30대,ios,ad,sent,1,U01217
U06821,F,50대+,android,gift_received,received,1,U06181
U06822,F,30대,ios,gift_received,received,3,U03923
U06823,F,30대,android,gift_received,received,0,
U06824,F,10대,ios,ad,sent,1,U06588
U06825,M,20대,ios,search,sent,1,U06591
U06826,M,20대,android,ad,received,1,U04181
U06827,F,20대,android,gift_received,received,2,U05078
U06828,M,20대,ios,gift_received,received,0,
U06829,M,30대,ios,gift_received,received,0,
U06830,F,20대,android,gift_received,received,2,U02542
U06831,F,30대,ios,ad,sent,1,U06402
U06832,M,40대,android,gift_received,received,1,U04240
U06833,F,20대,ios,organic,sent,1,U02506
U06834,F,20대,ios,gift_received,received,1,U04619
U06835,M,40대,android,gift_received,received,0,
U06836,M,30대,android,gift_received,received,1,U02411
U06837,F,40대,android,organic,received,0,
U06838,M,20대,ios,gift_received,received,0,
U06839,F,20대,ios,gift_received,received,2,U04564
U06840,F,40대,ios,gift_received,received,2,U02855
U06841,F,30대,ios,gift_received,received,1,U03034
U06842,F,40대,ios,organic,sent,1,U03111
U06843,M,30대,android,gift_received,received,1,U06090
U06844,F,50대+,ios,gift_received,received,1,U03834
U06845,F,30대,ios,gift_received,received,1,U00969
U06846,M,10대,android,ad,received,1,U04409
U06847,M,40대,ios,organic,received,1,U01133
U06848,F,30대,ios,organic,received,0,
U06849,F,20대,android,ad,received,1,U03202
U06850,F,10대,android,gift_received,received,0,
U06851,M,50대+,ios,gift_received,received,0,
U06852,F,40대,android,organic,sent,0,
U06853,F,30대,ios,organic,sent,0,
U06854,F,20대,android,organic,sent,1,U06777
U06855,M,30대,ios,organic,sent,0,
U06856,F,30대,android,ad,sent,0,
U06857,F,30대,android,organic,received,1,U04992
U06858,M,30대,ios,gift_received,received,1,U04054
U06859,F,10대,android,ad,received,0,
U06860,M,20대,android,gift_received,received,3,U03226
U06861,M,30대,android,search,received,3,U02495
U06862,M,40대,android,organic,received,3,U00550
U06863,F,20대,ios,ad,sent,1,U00574
U06864,F,20대,ios,gift_received,received,0,
U06865,F,20대,android,organic,sent,1,U05611
U06866,M,30대,ios,gift_received,received,1,U03001
U06867,M,20대,android,organic,sent,0,
U06868,F,50대+,ios,organic,sent,1,U00846
U06869,F,30대,ios,organic,sent,1,U00625
U06870,M,40대,android,gift_received,received,2,U01340
U06871,F,40대,android,gift_received,received,2,U02912
U06872,F,30대,ios,gift_received,received,1,U03493
U06873,F,30대,ios,organic,sent,0,
U06874,F,40대,ios,ad,received,2,U01007
U06875,M,30대,ios,gift_received,received,1,U01192
U06876,F,30대,android,organic,sent,2,U06670
U06877,M,50대+,android,gift_received,received,2,U01854
U06878,F,20대,android,gift_received,received,2,U00164
U06879,F,20대,android,ad,sent,2,U06769
U06880,M,50대+,android,gift_received,received,2,U06319
U06881,F,40대,ios,organic,sent,0,
U06882,M,40대,android,gift_received,received,1,U05231
U06883,F,40대,ios,gift_received,received,1,U05744
U06884,M,30대,ios,organic,received,2,U01806
U06885,M,30대,android,ad,sent,1,U02480
U06886,M,20대,android,gift_received,received,1,U01417
U06887,M,30대,android,gift_received,received,1,U06778
U06888,F,20대,android,gift_received,received,2,U02809
U06889,M,50대+,ios,gift_received,received,1,U03464
U06890,M,30대,android,search,received,0,
U06891,M,50대+,ios,gift_received,received,1,U00598
U06892,F,40대,android,ad,sent,0,
U06893,M,20대,ios,gift_received,received,2,U01136
U06894,M,10대,ios,search,sent,1,U02879
U06895,F,10대,android,gift_received,received,1,U00891
U06896,F,50대+,android,gift_received,received,1,U05237
U06897,F,20대,android,organic,sent,0,
U06898,F,50대+,android,organic,received,2,U04482
U06899,F,20대,android,organic,received,3,U05992
U06900,M,20대,ios,search,received,2,U01991
U06901,F,40대,android,gift_received,received,2,U01966
U06902,M,30대,android,organic,received,0,
U06903,M,20대,android,gift_received,received,1,U03013
U06904,M,40대,android,ad,sent,0,
U06905,F,30대,android,gift_received,received,1,U05665
U06906,F,50대+,ios,organic,sent,1,U00587
U06907,F,30대,ios,gift_received,received,1,U06242
U06908,F,30대,android,gift_received,received,1,U00124
U06909,M,30대,android,gift_received,received,2,U01985
U06910,F,30대,ios,gift_received,received,1,U04608
U06911,F,30대,android,gift_received,received,1,U02396
U06912,F,40대,android,organic,sent,1,U03437
U06913,F,20대,android,gift_received,received,0,
U06914,F,20대,ios,gift_received,received,1,U03664
U06915,F,30대,ios,gift_received,received,1,U00262
U06916,M,10대,ios,search,sent,2,U03280
U06917,M,30대,ios,ad,received,0,
U06918,M,40대,android,organic,sent,3,U01375
U06919,F,20대,android,gift_received,received,1,U00107
U06920,M,20대,ios,ad,received,2,U06136
U06921,M,20대,ios,gift_received,received,1,U04001
U06922,M,30대,android,organic,received,1,U02070
U06923,M,40대,ios,gift_received,received,3,U03401
U06924,M,20대,ios,organic,sent,1,U01499
U06925,F,30대,ios,gift_received,received,0,
U06926,F,50대+,android,gift_received,received,0,
U06927,M,20대,ios,gift_received,received,1,U01463
U06928,F,20대,android,organic,sent,2,U00570
U06929,M,30대,ios,gift_received,received,0,
U06930,F,30대,android,organic,sent,2,U03259
U06931,F,20대,android,ad,sent,2,U02301
U06932,F,10대,ios,ad,received,1,U01941
U06933,F,30대,android,gift_received,received,0,
U06934,F,20대,ios,organic,sent,1,U02108
U06935,F,40대,android,gift_received,received,1,U05369
U06936,F,20대,ios,ad,received,1,U03511
U06937,M,30대,ios,gift_received,received,1,U00175
U06938,M,40대,ios,gift_received,received,2,U02624
U06939,M,40대,android,gift_received,received,2,U00681
U06940,M,10대,android,gift_received,received,1,U06869
U06941,M,40대,android,gift_received,received,1,U03295
U06942,F,20대,ios,organic,sent,0,
U06943,F,20대,ios,gift_received,received,0,
U06944,M,40대,ios,organic,sent,2,U02766
U06945,F,30대,android,gift_received,received,1,U02381
U06946,M,20대,ios,gift_received,received,0,
U06947,F,40대,ios,search,sent,0,
U06948,M,30대,ios,gift_received,received,0,
U06949,F,20대,ios,organic,sent,1,U06134
U06950,M,30대,android,gift_received,received,3,U00107
U06951,F,30대,android,gift_received,received,0,
U06952,F,30대,ios,ad,sent,2,U02610
U06953,M,40대,android,organic,sent,0,
U06954,M,30대,ios,gift_received,received,0,
U06955,M,30대,ios,ad,sent,1,U03011
U06956,F,20대,android,ad,sent,2,U00596
U06957,F,40대,android,gift_received,received,1,U03549
U06958,F,50대+,android,organic,sent,1,U04972
U06959,M,30대,android,organic,received,1,U02809
U06960,F,30대,android,gift_received,received,2,U05244
U06961,M,30대,android,organic,sent,2,U03179
U06962,M,30대,ios,organic,sent,1,U03936
U06963,M,10대,ios,gift_received,received,2,U02892
U06964,M,50대+,android,gift_received,received,2,U02877
U06965,M,40대,android,search,received,1,U01823
U06966,F,10대,ios,search,received,0,
U06967,F,30대,ios,search,received,1,U05626
U06968,M,40대,ios,gift_received,received,1,U00751
U06969,F,40대,android,gift_received,received,1,U06344
U06970,F,20대,android,gift_received,received,0,
U06971,M,30대,ios,gift_received,received,2,U00219
U06972,M,30대,ios,search,sent,1,U01639
U06973,F,30대,ios,ad,received,1,U04279
U06974,F,30대,android,search,sent,0,
U06975,F,30대,ios,ad,sent,1,U04398
U06976,F,20대,ios,ad,sent,1,U05246
U06977,F,30대,ios,ad,received,1,U05230
U06978,F,40대,ios,gift_received,received,1,U04827
U06979,F,20대,ios,gift_received,received,1,U03589
U06980,F,20대,ios,search,sent,0,
U06981,M,50대+,android,ad,sent,3,U00058
U06982,F,20대,ios,gift_received,received,0,
U06983,M,30대,ios,organic,sent,1,U06921
U06984,F,30대,ios,gift_received,received,1,U01459
U06985,F,30대,ios,organic,sent,1,U04534
U06986,F,20대,ios,gift_received,received,2,U00059
U06987,M,30대,android,organic,sent,0,
U06988,F,30대,ios,ad,sent,0,
U06989,M,20대,ios,organic,sent,1,U02869
U06990,F,30대,android,gift_received,received,0,
U06991,F,20대,android,gift_received,received,1,U00973
U06992,F,10대,ios,ad,sent,0,
U06993,F,40대,ios,organic,sent,0,
U06994,M,30대,ios,organic,sent,1,U01822
U06995,F,30대,android,gift_received,received,2,U04149
U06996,M,20대,android,gift_received,received,0,
U06997,M,30대,android,organic,sent,1,U03625
U06998,M,30대,android,ad,sent,1,U06780
U06999,M,10대,android,gift_received,received,0,
U07000,F,40대,ios,search,sent,0,
U07001,M,50대+,android,gift_received,received,0,
U07002,F,10대,ios,gift_received,received,1,U06258
U07003,F,30대,ios,organic,sent,1,U02063
U07004,F,40대,android,gift_received,received,2,U04299
U07005,F,20대,android,ad,received,1,U00359
U07006,M,30대,ios,gift_received,received,1,U00985
U07007,M,40대,android,organic,sent,0,
U07008,M,30대,ios,search,received,2,U05158
U07009,F,40대,android,organic,received,2,U00083
U07010,F,20대,android,organic,received,1,U01394
U07011,M,20대,android,ad,sent,2,U00925
U07012,F,20대,android,gift_received,received,3,U04599
U07013,F,10대,android,gift_received,received,1,U01099
U07014,F,20대,android,gift_received,received,2,U01268
U07015,M,30대,ios,gift_received,received,0,
U07016,F,30대,ios,gift_received,received,1,U05217
U07017,M,30대,android,gift_received,received,1,U00725
U07018,F,20대,android,organic,sent,0,
U07019,F,30대,android,organic,sent,1,U03277
U07020,M,30대,android,organic,received,1,U00220
U07021,F,50대+,android,ad,received,0,
U07022,F,20대,android,gift_received,received,1,U06468
U07023,M,40대,android,organic,received,1,U05139
U07024,M,30대,ios,gift_received,received,2,U05040
U07025,M,30대,ios,gift_received,received,2,U00663
U07026,M,30대,android,organic,sent,1,U02763
U07027,M,20대,android,organic,received,0,
U07028,F,20대,ios,search,sent,1,U06022
U07029,F,10대,android,gift_received,received,3,U06785
U07030,F,30대,ios,ad,received,0,
U07031,F,40대,android,gift_received,received,3,U03657
U07032,F,20대,android,organic,received,0,
U07033,M,30대,android,gift_received,received,1,U04483
U07034,F,40대,android,organic,received,0,
U07035,F,40대,ios,organic,sent,1,U05289
U07036,M,20대,android,organic,received,0,
U07037,F,30대,ios,gift_received,received,2,U02526
U07038,M,40대,ios,search,sent,2,U03970
U07039,M,40대,android,ad,sent,1,U00446
U07040,M,30대,ios,organic,sent,1,U05063
U07041,F,40대,ios,gift_received,received,2,U02047
U07042,F,30대,android,gift_received,received,1,U06718
U07043,F,40대,ios,organic,sent,0,
U07044,M,30대,ios,organic,received,3,U04549
U07045,M,40대,android,gift_received,received,1,U03681
U07046,F,30대,ios,gift_received,received,1,U03148
U07047,M,30대,android,ad,received,1,U04104
U07048,F,20대,ios,gift_received,received,1,U00914
U07049,F,10대,ios,ad,sent,1,U06951
U07050,F,20대,android,ad,received,1,U04168
U07051,F,30대,ios,organic,sent,1,U02695
U07052,M,30대,android,ad,received,1,U05315
U07053,F,20대,ios,ad,sent,0,
U07054,F,40대,android,ad,sent,1,U04710
U07055,F,20대,ios,gift_received,received,1,U02366
U07056,F,30대,ios,search,sent,1,U04259
U07057,F,20대,android,ad,sent,1,U06701
U07058,F,10대,ios,gift_received,received,0,
U07059,F,20대,ios,organic,received,0,
U07060,F,20대,ios,gift_received,received,2,U02505
U07061,M,30대,android,gift_received,received,0,
U07062,F,20대,android,organic,received,2,U06596
U07063,F,20대,android,gift_received,received,0,
U07064,F,20대,android,gift_received,received,0,
U07065,F,30대,android,gift_received,received,1,U00227
U07066,M,20대,ios,search,sent,0,
U07067,M,20대,ios,gift_received,received,1,U06165
U07068,M,40대,android,gift_received,received,2,U03620
U07069,F,20대,android,gift_received,received,1,U03406
